Subject,Background,Gain,GroupCt_Videos,D_World,Alpha_World,D_Perceived
20114,1,-1.5,11,9.09688654705137,1.06142111293165,1.90673065156508
20114,1,-1.5,7,9.07861629777132,1.05145357423195,1.62270386628844
20114,1,-1.5,7,5.74047393270117,0.947601670336131,2.51320688694007
20114,1,-1.5,4,5.95090774865765,0.825997315928267,1.02587580866541
20114,1,-1.5,5,5.512099060398,0.936561140781515,1.00832237739941
20114,1,-1.5,5,6.91584357080878,1.01680561609365,2.85602009240313
20114,2,-1.5,8,17.1868576978721,1.13912450782869,11.3551055512416
20114,2,-1.5,8,20.4310911126834,1.1201693045889,12.2512319972136
20114,2,-1.5,10,29.379356150979,1.15758428166313,18.1874387807301
20114,2,-1.5,6,17.816255820397,1.05423684669241,12.6723305294228
20114,2,-1.5,8,24.6891497308797,0.881360510559648,15.1141624938309
20114,2,-1.5,9,39.700983227552,1.07166719593315,12.4114353954088
20114,1,0,6,0,0,0.0561007420470965
20114,1,0,9,0,0,0.161047508487712
20114,1,0,8,0,0,0.179808245642122
20114,1,0,7,0,0,0.159704188606694
20114,1,0,4,0,0,0.028277582733472
20114,1,0,6,0,0,0.030148075164865
20114,2,0,6,0,0,0.633633246394465
20114,2,0,9,0,0,0
20114,2,0,10,0,0,0.0400425848103848
20114,2,0,7,0,0,0.512685485968718
20114,2,0,7,0,0,0.522952909722735
20114,2,0,7,0,0,2.67026691156758
20114,1,1.5,9,9.99503031681525,1.05433737109582,8.43027026334262
20114,1,1.5,7,7.18166507346235,1.07895839918231,4.9968213191548
20114,1,1.5,9,10.00108938294,1.09161398871772,5.80166655995833
20114,1,1.5,9,5.9162514821222,0.986852399855621,2.34101430526328
20114,1,1.5,4,6.96317127406443,0.973414715335389,3.51675435423798
20114,1,1.5,6,7.07692084631682,1.03702891016806,4.31349788770768
20114,2,1.5,8,37.5848994810412,1.26253469310013,0.51760623757158
20114,2,1.5,8,37.2285726075348,1.231665599612,1.02495657060183
20114,2,1.5,11,67.4772569110088,1.3378258359264,0.031648007107333
20114,2,1.5,13,30.189240555861,1.09505405343742,1.28029927509993
20114,2,1.5,8,31.763443502184,1.07817664445137,1.6029016566276
20114,2,1.5,14,107.444668051972,1.33220801490944,6.8549610660005
